invoice_no,vendor,date,amount,label
INV-4345,Omega Inc,2024-11-17,88.0,0
INV-3014,Beta Traders,2025-01-01,433.0,0
INV-2104,Alpha Supplies,2025-07-11,8048.0,0
INV-3072,Omega Inc,2024-11-04,4379.0,0
INV-4737,Gamma Co,2024-10-03,523.0,0
INV-2142,Omega Inc,2024-09-02,11097.0,0
INV-9282,Omega Inc,2024-09-16,542.0,0
INV-1029,Alpha Supplies,2025-08-03,1128.0,0
INV-6535,Omega Inc,2024-11-19,240.0,0
INV-5688,Beta Traders,2024-08-26,527.0,0
INV-7619,Beta Traders,2025-04-17,105.0,0
INV-7148,Beta Traders,2025-04-15,277.0,0
INV-1234,Delta Services,2025-05-06,478.0,0
INV-1870,Beta Traders,2024-08-15,385.0,0
INV-4641,Delta Services,2025-06-22,242.0,0
INV-2151,Beta Traders,2025-06-27,489.0,0
INV-8157,Delta Services,2025-06-11,940.0,0
INV-6980,Delta Services,2025-02-10,1214.0,0
INV-3033,Delta Services,2025-07-01,169.0,0
INV-5275,Omega Inc,2025-03-02,11840.0,0
INV-2935,Alpha Supplies,2025-06-09,216.0,0
INV-5828,Beta Traders,2025-02-06,253.0,0
INV-4209,Omega Inc,2025-03-23,4911.0,0
INV-1249,Delta Services,2025-02-20,1165.0,0
INV-8644,Gamma Co,2024-09-28,9581.0,0
INV-4622,Alpha Supplies,2025-02-11,11494.0,0
INV-3821,Alpha Supplies,2025-05-18,9907.0,0
INV-1808,Gamma Co,2024-11-08,1636.0,0
INV-5206,Beta Traders,2024-09-28,4010.0,0
INV-9264,Delta Services,2025-02-06,69.0,0
INV-8500,Beta Traders,2025-08-04,4055.0,0
INV-3118,Omega Inc,2025-05-08,1147.0,0
INV-1194,Omega Inc,2024-12-11,1443.0,0
INV-7228,Gamma Co,2024-10-19,361.0,0
INV-1702,Gamma Co,2025-05-20,9238.0,0
INV-5370,Gamma Co,2025-03-15,109.0,0
INV-1761,Delta Services,2024-11-24,368.0,0
INV-9266,Alpha Supplies,2025-07-09,5337.0,0
INV-6396,Alpha Supplies,2024-11-14,431.0,0
INV-3786,Delta Services,2024-12-14,263.0,0
INV-7981,Delta Services,2025-02-21,5361.0,0
INV-5630,Omega Inc,2024-08-22,95.0,0
INV-1858,Delta Services,2025-02-16,4998.0,0
INV-8639,Beta Traders,2024-09-01,1115.0,0
INV-7256,Omega Inc,2024-09-06,887.0,0
INV-5641,Omega Inc,2025-01-22,514.0,0
INV-6103,Omega Inc,2025-03-20,109.0,0
INV-2069,Delta Services,2024-11-27,1435.0,0
INV-7869,Gamma Co,2024-12-09,4875.0,0
INV-2401,Beta Traders,2024-12-15,86.0,0
INV-3775,Delta Services,2025-05-21,4924.0,0
INV-2177,Alpha Supplies,2024-10-08,100.0,0
INV-5835,Gamma Co,2025-02-13,4804.0,1
INV-5637,Omega Inc,2024-10-27,455.0,1
INV-7245,Gamma Co,2024-11-08,257.0,0
INV-3757,Omega Inc,2025-06-21,11358.0,0
INV-7244,Delta Services,2025-05-20,304.0,0
INV-9965,Delta Services,2025-05-20,10148.0,1
INV-3133,Gamma Co,2024-10-18,226.0,0
INV-5543,Omega Inc,2025-02-26,557.0,0
INV-3597,Delta Services,2024-12-29,215.0,0
INV-9211,Beta Traders,2024-12-13,340.0,0
INV-6657,Gamma Co,2025-01-10,138.0,0
INV-4296,Alpha Supplies,2025-07-23,312.0,1
INV-5352,Beta Traders,2024-12-02,87.0,0
INV-8507,Omega Inc,2025-02-12,89.0,0
INV-5156,Omega Inc,2025-03-05,9627.0,0
INV-2644,Alpha Supplies,2025-02-28,1152.0,0
INV-6727,Alpha Supplies,2025-08-05,1280.0,0
INV-5738,Gamma Co,2025-03-29,3823.0,0
INV-2157,Alpha Supplies,2025-06-21,9822.0,0
INV-1330,Gamma Co,2025-07-26,507.0,0
INV-5402,Gamma Co,2024-10-17,269.0,0
INV-7183,Omega Inc,2024-12-26,528.0,0
INV-2983,Omega Inc,2024-09-08,12619.0,0
INV-7854,Alpha Supplies,2024-12-16,224.0,0
INV-6829,Delta Services,2025-08-04,551.0,0
INV-2322,Beta Traders,2025-02-09,10702.0,0
INV-2596,Delta Services,2024-09-09,116.0,0
INV-5459,Gamma Co,2025-07-30,243.0,0
INV-4663,Delta Services,2024-10-01,530.0,0
INV-6859,Delta Services,2024-11-16,1141.0,0
INV-9397,Beta Traders,2025-04-20,595.0,0
INV-9990,Delta Services,2024-09-20,1043.0,0
INV-5043,Gamma Co,2024-10-29,1379.0,0
INV-8092,Alpha Supplies,2024-12-27,115.0,0
INV-9329,Beta Traders,2024-09-08,9072.0,0
INV-4350,Beta Traders,2024-08-28,10123.0,0
INV-3721,Omega Inc,2024-09-17,228.0,0
INV-3494,Gamma Co,2024-12-02,520.0,0
INV-9081,Omega Inc,2025-06-19,411.0,0
INV-7766,Alpha Supplies,2025-06-25,98.0,0
INV-1678,Gamma Co,2024-12-26,98.0,0
INV-3284,Delta Services,2025-05-01,111.0,0
INV-5542,Alpha Supplies,2025-03-14,1133.0,0
INV-8207,Gamma Co,2024-10-27,280.0,0
INV-1370,Omega Inc,2024-12-16,5000.0,0
INV-4197,Delta Services,2025-02-07,9096.0,0
INV-8177,Gamma Co,2024-11-05,4882.0,0
INV-9460,Delta Services,2024-09-18,230.0,0
INV-9806,Beta Traders,2025-06-05,1103.0,0
INV-8643,Gamma Co,2025-01-26,1284.0,0
INV-4469,Alpha Supplies,2025-03-19,1216.0,0
INV-8069,Delta Services,2025-08-10,433.0,0
INV-2404,Beta Traders,2025-05-15,228.0,0
INV-6218,Alpha Supplies,2025-01-04,10761.0,0
INV-3312,Gamma Co,2024-09-10,97.0,0
INV-8001,Gamma Co,2025-04-13,478.0,0
INV-8743,Omega Inc,2025-04-17,245.0,0
INV-5702,Beta Traders,2025-01-22,1142.0,0
INV-9960,Delta Services,2024-09-03,257.0,0
INV-7118,Omega Inc,2024-09-17,5866.0,1
INV-2488,Delta Services,2024-11-08,929.0,0
INV-7992,Alpha Supplies,2025-01-03,115.0,0
INV-8679,Gamma Co,2024-09-23,247.0,0
INV-8862,Gamma Co,2025-05-03,3330.0,0
INV-1510,Beta Traders,2025-07-10,93.0,0
INV-6642,Delta Services,2025-07-09,112.0,0
INV-4969,Delta Services,2025-02-15,195.0,0
INV-4537,Delta Services,2025-04-11,5261.0,0
INV-5320,Beta Traders,2025-07-03,1152.0,0
INV-6890,Gamma Co,2024-10-11,5379.0,0
INV-1406,Beta Traders,2025-08-05,414.0,0
INV-5445,Gamma Co,2025-08-05,7749.0,0
INV-2127,Omega Inc,2024-10-31,5074.0,0
INV-3071,Gamma Co,2025-02-24,76.0,0
INV-8019,Omega Inc,2025-03-14,306.0,0
INV-3305,Delta Services,2025-04-13,109.0,0
INV-2246,Delta Services,2025-05-31,116.0,0
INV-3189,Omega Inc,2025-06-12,216.0,0
INV-3876,Omega Inc,2025-01-10,1235.0,0
INV-7790,Alpha Supplies,2025-05-22,286.0,0
INV-7782,Omega Inc,2024-09-29,1321.0,0
INV-1003,Omega Inc,2025-07-15,213.0,0
INV-9099,Omega Inc,2025-05-11,118.0,0
INV-5651,Omega Inc,2025-05-21,564.0,0
INV-8150,Gamma Co,2025-01-01,9781.0,0
INV-1985,Alpha Supplies,2024-09-08,274.0,0
INV-7096,Beta Traders,2025-05-06,1457.0,0
INV-3255,Alpha Supplies,2025-02-07,545.0,0
INV-1692,Delta Services,2024-12-10,5071.0,0
INV-8121,Delta Services,2024-12-30,499.0,0
INV-1089,Beta Traders,2025-03-20,9079.0,1
INV-8761,Omega Inc,2025-07-23,4983.0,0
INV-9730,Alpha Supplies,2025-06-02,1161.0,0
INV-6496,Omega Inc,2025-01-15,5784.0,0
INV-3577,Beta Traders,2024-10-14,5837.0,0
INV-1338,Gamma Co,2024-11-02,491.0,0
INV-5662,Delta Services,2025-03-18,101.0,0
INV-5492,Omega Inc,2025-05-26,526.0,0
INV-3541,Gamma Co,2024-11-13,252.0,0
INV-8275,Omega Inc,2025-06-18,128.0,0
INV-6541,Omega Inc,2024-08-11,590.0,0
INV-3973,Beta Traders,2024-08-15,406.0,0
INV-7332,Delta Services,2025-06-24,10971.0,0
INV-5507,Alpha Supplies,2024-09-16,8475.0,0
INV-1522,Alpha Supplies,2024-09-11,4626.0,0
INV-8714,Omega Inc,2025-06-17,4530.0,0
INV-9403,Omega Inc,2024-09-05,11779.0,0
INV-2960,Alpha Supplies,2025-01-23,4822.0,1
INV-3518,Delta Services,2025-02-22,12261.0,0
INV-4661,Delta Services,2025-01-27,1190.0,0
INV-6866,Delta Services,2025-05-20,565.0,0
INV-9482,Alpha Supplies,2025-01-15,7291.0,0
INV-8467,Beta Traders,2025-01-23,992.0,0
INV-3391,Omega Inc,2024-11-25,1200.0,0
INV-6729,Omega Inc,2025-04-08,233.0,0
INV-5018,Omega Inc,2024-11-19,81.0,0
INV-2223,Delta Services,2025-07-20,475.0,0
INV-6966,Beta Traders,2024-10-14,4973.0,0
INV-5288,Delta Services,2025-05-27,4498.0,0
INV-2513,Beta Traders,2024-11-17,236.0,0
INV-4145,Delta Services,2025-04-24,2951.0,0
INV-5102,Gamma Co,2025-06-29,236.0,0
INV-6381,Omega Inc,2025-06-09,74.0,0
INV-2223,Gamma Co,2025-02-03,117.0,0
INV-3060,Omega Inc,2024-09-03,478.0,0
INV-5959,Gamma Co,2025-04-18,981.0,0
INV-6782,Beta Traders,2025-05-26,9083.0,0
INV-9692,Beta Traders,2024-09-12,524.0,0
INV-4315,Gamma Co,2024-09-23,1111.0,0
INV-9522,Alpha Supplies,2025-07-31,456.0,0
INV-6705,Gamma Co,2024-12-24,5570.0,0
INV-4063,Gamma Co,2024-12-07,4687.0,0
INV-4819,Delta Services,2025-01-18,7154.0,0
INV-3669,Delta Services,2024-10-27,103.0,0
INV-9027,Delta Services,2024-09-30,277.0,0
INV-7724,Delta Services,2024-09-02,9004.0,0
INV-9709,Beta Traders,2024-12-10,93.0,0
INV-6722,Delta Services,2024-10-28,7936.0,0
INV-4649,Delta Services,2025-05-28,5781.0,0
INV-4642,Alpha Supplies,2025-07-31,278.0,0
INV-9671,Delta Services,2025-08-08,1407.0,0
INV-5643,Beta Traders,2025-06-04,5113.0,0
INV-6995,Omega Inc,2025-05-18,392.0,0
INV-4761,Alpha Supplies,2025-02-08,1171.0,0
INV-6591,Alpha Supplies,2024-10-21,3202.0,0
INV-9835,Omega Inc,2024-12-15,1101.0,0
INV-1122,Omega Inc,2025-04-26,307.0,0
INV-3215,Alpha Supplies,2025-03-12,1331.0,1
INV-6466,Gamma Co,2025-04-24,1625.0,1
INV-1362,Alpha Supplies,2025-07-24,9752.0,0
INV-3283,Beta Traders,2024-09-12,4674.0,0
INV-8633,Delta Services,2025-01-25,1254.0,0
INV-3627,Alpha Supplies,2024-11-09,189.0,0
INV-8886,Gamma Co,2025-05-26,1070.0,0
INV-3989,Alpha Supplies,2025-08-03,97.0,1
INV-4958,Delta Services,2025-04-03,104.0,0
INV-1662,Beta Traders,2025-04-30,1330.0,0
INV-3081,Omega Inc,2024-10-15,398.0,0
INV-5539,Alpha Supplies,2024-12-15,253.0,0
INV-8489,Gamma Co,2024-09-13,262.0,0
INV-1679,Gamma Co,2025-07-25,5661.0,0
INV-1843,Omega Inc,2025-01-16,352.0,0
INV-7283,Omega Inc,2024-09-07,5246.0,0
INV-6471,Gamma Co,2025-06-29,216.0,0
INV-3597,Beta Traders,2024-10-04,9833.0,1
INV-5712,Omega Inc,2025-05-22,7829.0,0
INV-6539,Delta Services,2025-07-27,5848.0,0
INV-7475,Beta Traders,2025-04-15,102.0,0
INV-7928,Gamma Co,2024-09-01,1093.0,0
INV-2733,Alpha Supplies,2025-01-30,9347.0,1
INV-5839,Beta Traders,2024-12-20,5129.0,0
INV-4608,Delta Services,2024-10-19,5241.0,0
INV-7337,Beta Traders,2024-11-19,1050.0,0
INV-4553,Alpha Supplies,2025-06-19,212.0,0
INV-4911,Delta Services,2025-02-18,3416.0,0
INV-2801,Gamma Co,2024-10-14,610.0,0
INV-6425,Beta Traders,2024-10-04,87.0,0
INV-6615,Alpha Supplies,2024-12-12,4519.0,0
INV-8991,Alpha Supplies,2025-04-12,308.0,0
INV-8633,Gamma Co,2025-07-21,290.0,0
INV-3831,Gamma Co,2024-08-30,9053.0,1
INV-5076,Alpha Supplies,2025-03-26,9858.0,0
INV-6870,Beta Traders,2025-07-24,1290.0,0
INV-3327,Gamma Co,2025-04-26,6148.0,0
INV-4250,Delta Services,2025-06-16,4548.0,0
INV-3967,Delta Services,2025-02-19,108.0,0
INV-4488,Delta Services,2025-06-10,4315.0,0
INV-9563,Alpha Supplies,2024-12-03,4284.0,0
INV-8534,Gamma Co,2024-08-25,9270.0,1
INV-2697,Gamma Co,2025-04-15,8662.0,0
INV-5964,Beta Traders,2025-04-14,10539.0,0
INV-6924,Alpha Supplies,2025-05-31,8395.0,1
INV-2240,Omega Inc,2025-07-01,96.0,0
INV-8601,Gamma Co,2024-08-30,5254.0,0
INV-8767,Gamma Co,2025-07-16,10370.0,0
INV-8984,Delta Services,2025-05-18,445.0,0
INV-8787,Delta Services,2025-07-23,4647.0,0
INV-8933,Beta Traders,2025-08-08,3859.0,1
INV-2537,Alpha Supplies,2025-01-13,1471.0,0
INV-7533,Delta Services,2024-10-21,1034.0,0
INV-6886,Omega Inc,2024-09-06,109.0,0
INV-6386,Gamma Co,2025-03-20,420.0,0
INV-8254,Beta Traders,2025-06-14,3224.0,0
INV-8536,Delta Services,2024-10-16,800.0,0
INV-8003,Gamma Co,2025-07-05,4542.0,0
INV-7408,Beta Traders,2025-08-02,204.0,0
INV-4536,Beta Traders,2025-01-02,11467.0,0
INV-1015,Beta Traders,2024-09-24,601.0,0
INV-8420,Delta Services,2024-09-01,116.0,0
INV-1881,Delta Services,2025-05-11,5456.0,0
INV-6555,Beta Traders,2024-09-06,116.0,0
INV-4197,Omega Inc,2024-08-27,10557.0,0
INV-4448,Beta Traders,2025-02-16,5529.0,1
INV-9250,Delta Services,2024-12-29,5657.0,0
INV-2927,Beta Traders,2024-11-15,427.0,0
INV-1535,Gamma Co,2025-02-06,450.0,0
INV-1146,Delta Services,2024-10-13,83.0,0
INV-8241,Alpha Supplies,2025-02-12,103.0,0
INV-3795,Beta Traders,2025-02-20,1157.0,0
INV-6271,Beta Traders,2025-03-09,4401.0,0
INV-3349,Delta Services,2024-09-11,1327.0,0
INV-9201,Gamma Co,2025-03-16,5709.0,0
INV-3437,Omega Inc,2025-07-11,113.0,0
INV-2555,Alpha Supplies,2025-05-23,512.0,0
INV-7706,Beta Traders,2024-12-23,5611.0,0
INV-3624,Alpha Supplies,2024-09-12,909.0,0
INV-8396,Alpha Supplies,2025-07-13,429.0,0
INV-9553,Gamma Co,2024-11-02,87.0,0
INV-3680,Omega Inc,2025-06-18,93.0,0
INV-4671,Omega Inc,2025-04-12,280.0,0
INV-3516,Gamma Co,2025-02-09,153.0,0
INV-7230,Delta Services,2025-04-10,266.0,1
INV-9963,Beta Traders,2024-10-02,570.0,0
INV-9520,Gamma Co,2025-05-20,9489.0,1
INV-2609,Alpha Supplies,2025-01-14,219.0,0
INV-9232,Alpha Supplies,2025-01-31,7724.0,0
INV-5650,Delta Services,2025-01-17,4221.0,0
INV-2242,Beta Traders,2024-09-18,11317.0,0
INV-1329,Beta Traders,2025-05-12,1308.0,1
INV-1971,Gamma Co,2025-06-02,500.0,0
INV-7244,Delta Services,2024-08-21,1260.0,0
INV-4557,Alpha Supplies,2024-08-11,89.0,0
INV-3165,Omega Inc,2024-10-28,1211.0,0
INV-7329,Alpha Supplies,2024-10-20,250.0,0
INV-8932,Alpha Supplies,2025-06-16,7870.0,0
INV-2623,Omega Inc,2024-10-07,328.0,0
INV-5908,Beta Traders,2025-05-05,105.0,0
INV-8368,Omega Inc,2025-05-04,400.0,0
INV-4672,Alpha Supplies,2024-12-23,9360.0,0
INV-8978,Gamma Co,2024-11-05,11054.0,0
INV-2880,Alpha Supplies,2025-02-26,420.0,0
INV-3535,Delta Services,2024-10-18,260.0,0
INV-6201,Beta Traders,2024-12-05,91.0,0
INV-6963,Delta Services,2025-06-13,1251.0,0
INV-2227,Gamma Co,2024-09-26,10503.0,0
INV-5924,Alpha Supplies,2024-09-24,10885.0,0
INV-7895,Gamma Co,2025-04-15,4708.0,0
INV-5690,Alpha Supplies,2025-02-27,5628.0,0
INV-3803,Alpha Supplies,2025-01-30,231.0,0
INV-3164,Delta Services,2025-07-19,236.0,0
INV-6856,Gamma Co,2025-02-06,313.0,0
INV-3226,Alpha Supplies,2024-09-27,530.0,0
INV-9929,Gamma Co,2025-05-11,10868.0,1
INV-9716,Delta Services,2024-11-03,10019.0,0
INV-6633,Beta Traders,2025-04-02,89.0,0
INV-4262,Omega Inc,2025-01-24,1037.0,0
INV-9170,Omega Inc,2025-02-23,233.0,0
INV-7042,Gamma Co,2025-03-07,3460.0,0
INV-5203,Alpha Supplies,2024-11-19,100.0,0
INV-3706,Gamma Co,2025-06-09,484.0,0
INV-8350,Omega Inc,2024-09-25,11636.0,0
INV-7336,Omega Inc,2025-02-28,120.0,0
INV-9753,Alpha Supplies,2025-04-07,10732.0,0
INV-1919,Omega Inc,2025-07-10,3490.0,0
INV-8955,Gamma Co,2025-01-31,1050.0,0
INV-3300,Gamma Co,2024-12-12,9887.0,0
INV-7597,Gamma Co,2024-12-31,496.0,0
INV-1572,Beta Traders,2025-04-13,250.0,0
INV-9373,Omega Inc,2025-01-26,4020.0,0
INV-5914,Gamma Co,2025-07-16,1252.0,0
INV-7141,Alpha Supplies,2024-10-23,3281.0,0
INV-4111,Alpha Supplies,2024-09-11,270.0,0
INV-3051,Delta Services,2025-04-20,4828.0,0
INV-3841,Beta Traders,2025-01-14,198.0,0
INV-7863,Gamma Co,2024-12-03,1414.0,0
INV-8362,Delta Services,2025-01-12,1095.0,0
INV-7013,Alpha Supplies,2025-08-09,9791.0,0
INV-5137,Delta Services,2025-02-22,416.0,0
INV-5327,Delta Services,2025-07-01,10195.0,1
INV-6156,Delta Services,2025-01-26,5377.0,0
INV-3006,Delta Services,2025-07-27,5066.0,0
INV-3734,Gamma Co,2025-01-03,297.0,0
INV-4848,Alpha Supplies,2025-07-05,284.0,0
INV-1020,Beta Traders,2024-10-11,5472.0,0
INV-7473,Omega Inc,2025-06-26,399.0,0
INV-4523,Omega Inc,2025-02-16,10814.0,0
INV-5482,Alpha Supplies,2025-02-19,213.0,0
INV-1951,Gamma Co,2025-03-20,732.0,0
INV-1351,Delta Services,2024-09-01,86.0,0
INV-3267,Gamma Co,2024-10-14,1187.0,0
INV-7053,Gamma Co,2025-01-11,600.0,0
INV-9278,Omega Inc,2024-09-28,266.0,0
INV-5227,Beta Traders,2025-07-29,4365.0,1
INV-1504,Omega Inc,2024-12-01,1292.0,0
INV-6769,Alpha Supplies,2025-02-15,9857.0,0
INV-4949,Gamma Co,2025-02-04,9721.0,0
INV-4068,Beta Traders,2025-03-12,126.0,0
INV-4862,Gamma Co,2025-03-12,118.0,0
INV-4481,Omega Inc,2025-07-23,4912.0,0
INV-3092,Omega Inc,2024-10-14,102.0,0
INV-2707,Beta Traders,2025-06-26,10661.0,0
INV-1539,Delta Services,2025-04-06,206.0,0
INV-6795,Gamma Co,2024-09-08,105.0,0
INV-8977,Omega Inc,2025-01-01,256.0,0
INV-6096,Beta Traders,2024-10-24,109.0,0
INV-7809,Omega Inc,2025-04-21,220.0,0
INV-3202,Beta Traders,2025-05-23,170.0,0
INV-8186,Alpha Supplies,2024-09-11,95.0,0
INV-6716,Alpha Supplies,2025-04-19,173.0,0
INV-2083,Beta Traders,2025-01-19,5071.0,0
INV-3910,Gamma Co,2025-04-13,9168.0,0
INV-3037,Alpha Supplies,2025-01-12,97.0,1
INV-3341,Gamma Co,2024-11-21,7296.0,0
INV-7372,Beta Traders,2025-07-30,1326.0,0
INV-6250,Beta Traders,2025-01-21,9460.0,0
INV-9230,Beta Traders,2024-09-16,113.0,0
INV-4790,Alpha Supplies,2025-06-20,5959.0,0
INV-1975,Delta Services,2024-08-19,198.0,0
INV-3197,Gamma Co,2024-09-05,209.0,0
INV-9035,Delta Services,2024-08-20,515.0,0
INV-7186,Alpha Supplies,2025-04-24,84.0,0
